"","water_yr","Station","combo_name","Date","tempC","DO..mg.L.","DO_sat....","Biochemical.Oxygen.Demand..mg.L.","pH..si.","Total.Solids..mg.L.","Ammonia..mg.L.","Nitrate.as.N.mg.L.","Total.Phosphorus..mg.L.","ecoli..MPN.","fecal.coliform..MPN.","temp_si","temp_cond","bod_si","bod_cond","ph_si","ph_cond","n_si","n_cond","p_si","p_cond","do_si","do_cond","ts_si","ts_cond","ecoli_si","fec_si","bact_si","bact_cond","owqi","owqi_cond"
"1427","2013","10686","DES  Deschutes R at Harper Bridge (Sunriver)","5/21/13","13.8","8.5","96","1.4","7.7","63","0.005","0.006","0.06","4",NA,"98","Excellent","76","Poor","100","Excellent","99","Excellent","82","Fair","89","Good","100","Excellent","98",NA,"98","Excellent","91","Excellent"
"1428","2013","10688","DES  Deschutes R at Pringle Falls","5/21/13","12.2","9.7","107","1.3","7.9","49","0.005","0.003","0.04","1",NA,"100","Excellent","77","Poor","100","Excellent","100","Excellent","88","Good","92","Excellent","100","Excellent","98",NA,"98","Excellent","93","Excellent"
"1429","2013","10602","ROGUE  Little Butte Creek at Agate Rd (White City)","5/21/13","15.4","9.9","104","2","8.1","111","0.005","0.01","0.1","411",NA,"95","Excellent","67","Poor","95","Excellent","99","Excellent","70","Poor","95","Excellent","74","Poor","60",NA,"60","Poor","78","Poor"
"1430","2013","10696","DES  Little Deschutes R at HWY 42","5/21/13","13.4","8.3","94","1.4","7.5","65","0.005","0.003","0.06","20",NA,"98","Excellent","76","Poor","100","Excellent","100","Excellent","82","Fair","88","Good","100","Excellent","98",NA,"98","Excellent","91","Excellent"
"1431","2013","10418","ROGUE  Rogue R at Robertson Bridge (Merlin)","5/22/13","12.3","10.7","102","1.6","7.9","82","0.032","0.161","0.06","40",NA,"99","Excellent","73","Poor","100","Excellent","91","Excellent","82","Fair","98","Excellent","86","Good","97",NA,"97","Excellent","89","Good"
"1432","2013","10421","ROGUE  Rogue R at Rock Point Bridge (Gold Hill)","5/22/13","10.8","11.2","103","1.4","7.8","84","0.136","0.108","0.08","74",NA,"100","Excellent","76","Poor","100","Excellent","89","Good","76","Poor","96","Excellent","85","Good","93",NA,"93","Excellent","88","Good"
"1433","2013","10423","ROGUE  Rogue R at Dodge Park","5/22/13","9.8","11","100","1.5","7.7","66","0.005","0.003","0.03","13",NA,"100","Excellent","74","Poor","100","Excellent","100","Excellent","91","Excellent","100","Excellent","92","Excellent","98",NA,"98","Excellent","93","Excellent"
"1434","2013","36805","ROGUE  Applegate River at Murphy OR","5/22/13","12.1","10.6","101","1.1","7.9","94","0.011","0.064","0.02","26",NA,"100","Excellent","80","Fair","100","Excellent","97","Excellent","94","Excellent","99","Excellent","81","Fair","98",NA,"98","Excellent","92","Excellent"
"1435","2013","11051","ROGUE  Bear Creek at Kirtland Rd","5/22/13","11.6","9.9","93","2.4","8","223","0.019","0.738","0.13","326",NA,"100","Excellent","62","Poor","100","Excellent","71","Poor","61","Poor","98","Excellent","43","Very Poor","67",NA,"67","Poor","67","Poor"
"1436","2013","10391","MID_CST  Siletz R 5 miles ds Siletz","5/28/13","11.2","11.2","103","1.3","7.4","45","0.005","0.425","0.02","53",NA,"100","Excellent","77","Poor","100","Excellent","82","Fair","94","Excellent","96","Excellent","96","Excellent","95",NA,"95","Excellent","91","Excellent"
"1437","2013","11263","MID_CST  Alsea R at Thissell Rd","5/28/13","12.1","10.8","101","1.7","7.6","53","0.02","0.337","0.03","105",NA,"100","Excellent","71","Poor","100","Excellent","85","Good","91","Excellent","99","Excellent","89","Good","89",NA,"89","Good","89","Good"
"1438","2013","11476","MID_CST  Yaquina R ds Chitwood","5/28/13","12","10.8","101","1.2","7.4","75","0.013","0.906","0.05","236",NA,"100","Excellent","79","Poor","100","Excellent","65","Poor","85","Good","99","Excellent","73","Poor","75",NA,"75","Poor","82","Fair"
"1439","2013","33642","MID_CST  Siuslaw R at Tide Wayside","5/28/13","12","11","102","1.6","7.2","50","0.017","0.413","0.03","84",NA,"100","Excellent","73","Poor","100","Excellent","82","Fair","91","Excellent","98","Excellent","92","Excellent","91",NA,"91","Excellent","89","Good"
"1440","2013","33644","N_CST  North Beaver at Ona Grange","5/28/13","10.9","10.8","98","1.3","7.1","61","0.017","0.762","0.04","61",NA,"100","Excellent","77","Poor","100","Excellent","70","Poor","88","Good","100","Excellent","83","Fair","94",NA,"94","Excellent","87","Good"
"1441","2013","10812","N_CST  Skipanon R at HWY 101","5/29/13","15.1","9","90","3","6.7","86","0.024","0.06","0.07","93",NA,"95","Excellent","55","Very Poor","86","Good","96","Excellent","79","Poor","93","Excellent","67","Poor","90",NA,"90","Excellent","78","Poor"
"1442","2013","10521","N_CST  Necanicum R at Forest Lake RV Camp","5/29/13","11.3","11.3","102","1.1","7.1","35","0.005","0.347","0.02","115",NA,"100","Excellent","80","Fair","100","Excellent","85","Good","94","Excellent","98","Excellent","100","Excellent","88",NA,"88","Good","92","Excellent"
"1443","2013","10523","N_CST  Nestucca R at Cloverdale","5/29/13","10.2","11","99","1.5","7.4","68","0.005","0.611","0.05","1013",NA,"100","Excellent","74","Poor","100","Excellent","75","Poor","85","Good","100","Excellent","78","Poor","29",NA,"29","Very Poor","61","Poor"
"1444","2013","13440","N_CST  Tillamook R at Bewley Creek Rd","5/29/13","10.8","11.1","100","1.6","7.2","54","0.005","0.656","0.04","1120",NA,"100","Excellent","73","Poor","100","Excellent","74","Poor","88","Good","100","Excellent","88","Good","26",NA,"26","Very Poor","57","Very Poor"
"1445","2013","11241","MID_CST  Salmon R at Otis","5/29/13","10.1","11.3","101","1.7","7.5","59","0.005","0.361","0.04","204",NA,"100","Excellent","71","Poor","100","Excellent","84","Fair","88","Good","99","Excellent","85","Good","78",NA,"78","Poor","86","Good"
"1446","2013","13433","N_CST  Trask R at HWY 101","5/29/13","10.3","11.3","101","1.1","7.5","63","0.012","0.578","0.03","137",NA,"100","Excellent","80","Fair","100","Excellent","76","Poor","91","Excellent","99","Excellent","82","Fair","85",NA,"85","Good","88","Good"
"1447","2013","13424","N_CST  Wilson R at HWY 6","5/29/13","9.9","11.7","103","1.1","7.7","51","0.005","0.371","0.02","12",NA,"100","Excellent","80","Fair","100","Excellent","84","Fair","94","Excellent","96","Excellent","91","Excellent","98",NA,"98","Excellent","92","Excellent"
"1448","2013","11856","N_CST  Nehalem R at Foley Rd","5/29/13","11.9","11.3","104","1.3","7.6","53","0.005","0.348","0.03","29",NA,"100","Excellent","77","Poor","100","Excellent","85","Good","91","Excellent","95","Excellent","89","Good","98",NA,"98","Excellent","91","Excellent"
"1449","2013","13417","N_CST  Kilchis R at Alderbrook Rd","5/29/13","9.8","11.5","102","0.8","7.4","41","0.005","0.683","0.02","81",NA,"100","Excellent","85","Good","100","Excellent","73","Poor","94","Excellent","98","Excellent","99","Excellent","92",NA,"92","Excellent","91","Excellent"
"1450","2013","13411","N_CST  Miami R at Moss Creek Rd","5/29/13","10","11.3","101","1","7.3","45","0.005","0.736","0.01","58",NA,"100","Excellent","82","Fair","100","Excellent","71","Poor","97","Excellent","99","Excellent","96","Excellent","95",NA,"95","Excellent","91","Excellent"
"1451","2013","13421","N_CST  Wilson R at HWY 101","5/29/13","10.1","11.4","101","1.1","7.5","54","0.005","0.467","0.02","58",NA,"100","Excellent","80","Fair","100","Excellent","80","Fair","94","Excellent","99","Excellent","88","Good","95",NA,"95","Excellent","91","Excellent"
"1452","2013","10817","N_CST  Lewis & Clark R at Logan rd","5/30/13","10","11.2","98","1.6","7.1","43","0.005","0.388","0.02","86",NA,"100","Excellent","73","Poor","100","Excellent","83","Fair","94","Excellent","100","Excellent","97","Excellent","91",NA,"91","Excellent","91","Excellent"
"1453","2013","11904","N_CST  Klaskanine R at Youngs R Loop Rd (Olney)","5/30/13","9.9","11.2","99","1.5","7","53","0.005","0.553","0.03","135",NA,"100","Excellent","74","Poor","100","Excellent","77","Poor","91","Excellent","100","Excellent","89","Good","85",NA,"85","Good","88","Good"
"1454","2013","11434","N_CST  Clatskanie R at HWY 30 (Clatskanie)","5/30/13","10.7","11.1","99","1.4","7.2","71","0.005","0.633","0.05","91",NA,"100","Excellent","76","Poor","100","Excellent","75","Poor","85","Good","100","Excellent","76","Poor","91",NA,"91","Excellent","86","Good"
"1455","2013","12187","N_CST  Youngs R at Youngs R Loop Rd","5/30/13","9.7","11.9","104","1.4","7.2","39","0.005","0.477","0.02","36",NA,"100","Excellent","76","Poor","100","Excellent","80","Fair","94","Excellent","95","Excellent","100","Excellent","98",NA,"98","Excellent","91","Excellent"
"1456","2013","34019","N_CST  Nehalem R at Birenkfeld","5/30/13","11.6","10.6","99","1.6","7.3","69","0.015","0.18","0.05","147",NA,"100","Excellent","73","Poor","100","Excellent","91","Excellent","85","Good","100","Excellent","77","Poor","84",NA,"84","Fair","87","Good"
"1457","2013","10674","SANDY  Sandy R at Troutdale Bridge","6/6/13","17.9","10.3","109","0.6","7.6","38","0.018","0.07","0.01","2",NA,"87","Good","89","Good","100","Excellent","96","Excellent","97","Excellent","90","Excellent","100","Excellent","98",NA,"98","Excellent","94","Excellent"
"1458","2013","10411","DES  Deschutes R at Deschutes R Park (Mouth)","6/6/13","19.7","10.2","112","1.9","8.6","85","0.005","0.005","0.06","5",NA,"80","Fair","68","Poor","73","Poor","100","Excellent","82","Fair","87","Good","96","Excellent","98",NA,"98","Excellent","83","Fair"
"1459","2013","33603","HOOD  Neal Creek at Fir Mountain Rd","6/6/13","16.1","9.6","101","0.9","7.7","79","0.005","0.134","0.05","119",NA,"93","Excellent","84","Fair","100","Excellent","94","Excellent","85","Good","99","Excellent","81","Fair","87",NA,"87","Good","90","Excellent"
"1460","2013","36787","JOHN_D  Rock Creek near mouth","6/6/13","21.1","9.4","106","1.1","8.3","190","0.024","0.196","0.1","46",NA,"73","Poor","80","Fair","86","Good","90","Excellent","70","Poor","93","Excellent","87","Good","96",NA,"96","Excellent","83","Fair"
"1461","2013","12012","HOOD  Hood River at Hood River","6/6/13","16.6","10.4","109","0.7","8.2","55","0.005","0.102","0.03","10",NA,"92","Excellent","87","Good","90","Excellent","95","Excellent","91","Excellent","90","Excellent","92","Excellent","98",NA,"98","Excellent","92","Excellent"
"1462","2013","28333","MID_COLUM  Fifteen mile creek at Petersburg OR","6/6/13","22.5","8.9","104","1.9","8.3","84","0.014","0.048","0.06","161",NA,"65","Poor","68","Poor","86","Good","97","Excellent","82","Fair","95","Excellent","79","Poor","83",NA,"83","Fair","80","Fair"
"1463","2013","36784","UMA  Willow Creek at Rhea Rd","6/6/13","18.6","10","110","1.8","8.7","230","0.005","0.106","0.1","291",NA,"85","Good","70","Poor","70","Poor","95","Excellent","70","Poor","89","Good","82","Fair","70",NA,"70","Poor","77","Poor"
"1464","2013","36785","UMA  Rhea Creek at Bergevin Rd. or Morter Rd","6/6/13","19.5","8.8","78","3.8","8.1","405","0.054","0.201","0.13","21",NA,"81","Fair","47","Very Poor","95","Excellent","89","Good","61","Poor","92","Excellent","63","Poor","98",NA,"98","Excellent","71","Poor"
"1465","2013","10640","WIL_MID  Pudding R at HWY 211 (Woodburn)","6/10/13","18.2","8.7","93","1.1","7.6","63","0.012","0.795","0.08","27",NA,"86","Good","80","Fair","100","Excellent","69","Poor","76","Poor","91","Excellent","88","Good","98",NA,"98","Excellent","84","Fair"
"1466","2013","10917","WIL_MID  Pudding R at HWY 99E (Aurora)","6/10/13","18.9","8.8","96","1.1","7.6","73","0.01","0.788","0.07","23",NA,"84","Fair","80","Fair","100","Excellent","69","Poor","79","Poor","92","Excellent","84","Fair","98",NA,"98","Excellent","84","Fair"
"1467","2013","10637","WIL_MID  Mollala R at Canby","6/10/13","17.5","10.3","108","1.2","7.9","46","0.005","0.12","0.01","17",NA,"89","Good","79","Poor","100","Excellent","94","Excellent","97","Excellent","91","Excellent","97","Excellent","98",NA,"98","Excellent","92","Excellent"
"1468","2013","13070","WIL_LWR  Clackamas R at McIver Park (Upper Boat Ramp)","6/10/13","14.6","10.3","103","0.9","7.9","45","0.005","0.011","0.01","0.5",NA,"96","Excellent","84","Fair","100","Excellent","99","Excellent","97","Excellent","96","Excellent","97","Excellent","98",NA,"98","Excellent","96","Excellent"
"1469","2013","14008","WIL_LWR  Clackamas R at Memaloose Rd","6/10/13","12.2","10.8","104","0.8","8.1","41","0.005","0.003","0.02","3",NA,"100","Excellent","85","Good","95","Excellent","100","Excellent","94","Excellent","95","Excellent","99","Excellent","98",NA,"98","Excellent","95","Excellent"
"1470","2013","11321","WIL_LWR  Johnson Creek at SE 17th Ave. (Portland)","6/10/13","15","9.8","96","1.7","7.9","147","0.02","3.07","0.07","249",NA,"96","Excellent","71","Poor","100","Excellent","10","Very Poor","79","Poor","98","Excellent","57","Very Poor","74",NA,"74","Poor","27","Very Poor"
"1471","2013","11233","WIL_LWR  Clackamas R at High Rocks","6/10/13","13.6","10.5","101","1.2","7.9","45","0.005","0.023","0.01","23",NA,"98","Excellent","79","Poor","100","Excellent","99","Excellent","97","Excellent","99","Excellent","97","Excellent","98",NA,"98","Excellent","95","Excellent"
"1472","2013","10366","WIL_MID  S Santiam R at HWY 226 (Crabtree)","6/11/13","14.5","10.4","103","1.3","7.6","41","0.005","0.05","0.01","33",NA,"97","Excellent","77","Poor","100","Excellent","97","Excellent","97","Excellent","96","Excellent","99","Excellent","98",NA,"98","Excellent","94","Excellent"
"1473","2013","10352","WIL_UPR  Willamette R at Corvallis","6/11/13","17.3","9.5","99","1.2","7.7","59","0.005","0.118","0.04","5",NA,"89","Good","79","Poor","100","Excellent","94","Excellent","88","Good","96","Excellent","90","Excellent","98",NA,"98","Excellent","91","Excellent"
"1474","2013","10350","WIL_UPR  Willamette R at Albany","6/11/13","17","9.6","99","1.3","7.7","62","0.014","0.13","0.04","5",NA,"90","Excellent","77","Poor","100","Excellent","94","Excellent","88","Good","97","Excellent","89","Good","98",NA,"98","Excellent","91","Excellent"
"1475","2013","10373","WIL_UPR  Mary's R at HWY 99W (Corvallis)","6/11/13","18.9","10.4","110","1.1","8.2","80","0.005","0.312","0.05","20",NA,"84","Fair","80","Fair","90","Excellent","86","Good","85","Good","89","Good","81","Fair","98",NA,"98","Excellent","86","Good"
"1476","2013","10555","WIL_MID  Willamette R at Salem","6/11/13","17.2","9.3","97","1.3","7.6","55","0.005","0.132","0.03","3",NA,"90","Excellent","77","Poor","100","Excellent","94","Excellent","91","Excellent","95","Excellent","92","Excellent","98",NA,"98","Excellent","91","Excellent"
"1477","2013","10792","WIL_MID  N Santiam R at Greens Bridge","6/11/13","13.8","10.6","102","1.2","7.7","33","0.005","0.024","0.02","11",NA,"98","Excellent","79","Poor","100","Excellent","99","Excellent","94","Excellent","98","Excellent","100","Excellent","98",NA,"98","Excellent","95","Excellent"
"1478","2013","10344","WIL_MID  Willamette R at Wheatland Ferry","6/11/13","17.4","9.1","96","1.8","7.5","52","0.076","0.179","0.05","6",NA,"89","Good","70","Poor","100","Excellent","89","Good","85","Good","94","Excellent","94","Excellent","98",NA,"98","Excellent","88","Good"
"1479","2013","36875","WIL_MID  Luckiamute River at Buena Vista Rd","6/11/13","18","9.1","96","0.9","7.4","59","0.019","0.11","0.03","35",NA,"87","Good","84","Fair","100","Excellent","94","Excellent","91","Excellent","94","Excellent","90","Excellent","98",NA,"98","Excellent","92","Excellent"
"1480","2013","11180","WIL_UPR  Calapooia R at Queens Rd (Albany)","6/11/13","19","9.1","97","1.3","7.7","57","0.005","0.012","0.03","65",NA,"83","Fair","77","Poor","100","Excellent","99","Excellent","91","Excellent","94","Excellent","91","Excellent","94",NA,"94","Excellent","90","Excellent"
"1481","2013","36790","WIL_UPR  Muddy creek south of Corvallis at Airport Ave","6/11/13","17.2","8.1","85","1.8","7.4","98","0.028","1.18","0.19","78",NA,"90","Excellent","70","Poor","100","Excellent","57","Very Poor","43","Very Poor","86","Good","73","Poor","92",NA,"92","Excellent","68","Poor"
"1482","2013","11182","WIL_UPR  Calapooia Creek at HWY 99E","6/11/13","17.8","9","96","1.3","7.7","63","0.005","0.05","0.03","53",NA,"88","Good","77","Poor","100","Excellent","97","Excellent","91","Excellent","93","Excellent","88","Good","95",NA,"95","Excellent","90","Excellent"
"1483","2013","10376","WIL_UPR  McKenzie R at Coburg Rd","6/12/13","12.5","11.1","104","1.3","7.7","67","0.005","0.007","0.03","14",NA,"99","Excellent","77","Poor","100","Excellent","99","Excellent","91","Excellent","95","Excellent","87","Good","98",NA,"98","Excellent","92","Excellent"
"1484","2013","10355","WIL_UPR  Willamette R at HWY 99E (Harrisburg)","6/12/13","13.8","10.3","100","1.3","7.6","64","0.019","0.033","0.03","26",NA,"98","Excellent","77","Poor","100","Excellent","98","Excellent","91","Excellent","99","Excellent","88","Good","98",NA,"98","Excellent","93","Excellent"
"1485","2013","10663","WIL_UPR Mohawk R. at Hill Rd.","6/12/13","13.7","10.5","102","1","7.5","69","0.005","0.026","0.02","86",NA,"98","Excellent","82","Fair","100","Excellent","99","Excellent","94","Excellent","98","Excellent","86","Good","91",NA,"91","Excellent","93","Excellent"
"1486","2013","10386","WIL_UPR  Middle Fk Willamette R at Jasper Bridge","6/12/13","14.2","10.9","108","1.1","7.8","59","0.005","0.003","0.02","10",NA,"97","Excellent","80","Fair","100","Excellent","100","Excellent","94","Excellent","91","Excellent","90","Excellent","98",NA,"98","Excellent","93","Excellent"
"1487","2013","10359","WIL_UPR  Willamette R at HWY 126 (Springfield)","6/12/13","14.4","10.8","106","1.2","7.8","62","0.005","0.008","0.02","12",NA,"97","Excellent","79","Poor","100","Excellent","99","Excellent","94","Excellent","93","Excellent","89","Good","98",NA,"98","Excellent","93","Excellent"
"1488","2013","11140","WIL_UPR  Long Tom R at Stow Pit Rd (Monroe)","6/12/13","17.1","8.6","88","2.9","7.3","119","0.017","0.2","0.09","15",NA,"90","Excellent","56","Very Poor","100","Excellent","90","Excellent","73","Poor","90","Excellent","66","Poor","98",NA,"98","Excellent","78","Poor"
"1489","2013","36788","WIL_UPR  Amazon Creek at High Pass Rd","6/12/13","15.8","8.6","87","2.9","7.9","216","0.01","0.153","0.23","411",NA,"94","Excellent","56","Very Poor","100","Excellent","93","Excellent","31","Very Poor","90","Excellent","39","Very Poor","60",NA,"60","Poor","54","Very Poor"
"1490","2013","11275","WIL_UPR  Coast Fk Willamette R at Mt. Pisgah Park","6/12/13","16.2","10.6","109","1.4","7.9","64","0.005","0.039","0.02","22",NA,"93","Excellent","76","Poor","100","Excellent","98","Excellent","94","Excellent","90","Excellent","88","Good","98",NA,"98","Excellent","91","Excellent"
"1491","2013","10662","WIL_UPR  McKenzie R at Hendricks Bridge","6/13/13","11.9","12","97","3.3","7.4","64","0.005","0.008","0.04","53",NA,"100","Excellent","52","Very Poor","100","Excellent","99","Excellent","88","Good","100","Excellent","88","Good","95",NA,"95","Excellent","84","Fair"
"1492","2013","12559","WIL_MID  N Santiam R at Coopers Ridge Rd","6/13/13","8.8","11.2","102","1.2","7.7","67","0.005","0.003","0.03","1",NA,"100","Excellent","79","Poor","100","Excellent","100","Excellent","91","Excellent","98","Excellent","87","Good","98",NA,"98","Excellent","93","Excellent"
"1493","2013","12552","WIL_UPR  McKenzie R at McKenzie Bridge","6/13/13","8.5","11.5","102","1.5","7.8","65","0.005","0.006","0.05","10",NA,"100","Excellent","74","Poor","100","Excellent","100","Excellent","85","Good","98","Excellent","87","Good","98",NA,"98","Excellent","91","Excellent"
"1494","2013","12553","WIL_MID  N Santiam R at Gates School Rd","6/13/13","10.5","11.2","103","1","7.7","59","0.005","0.006","0.01","13",NA,"100","Excellent","82","Fair","100","Excellent","100","Excellent","97","Excellent","96","Excellent","90","Excellent","98",NA,"98","Excellent","95","Excellent"
"1495","2013","10404","UMA  Umatilla R at Yoakum","6/17/13","16","11","115","1.3","8.5","94","0.058","0.068","0.08","118",NA,"93","Excellent","77","Poor","77","Poor","94","Excellent","76","Poor","84","Fair","100","Excellent","87",NA,"87","Good","85","Good"
"1496","2013","10406","UMA  Umatilla R at HWY 11 (Pendleton)","6/17/13","25","9.1","115","0.8","9","77","0.005","0.008","0.03","24",NA,"47","Very Poor","85","Good","60","Poor","99","Excellent","91","Excellent","84","Fair","100","Excellent","98",NA,"98","Excellent","75","Poor"
"1497","2013","36786","UMA  Pine Creek at Hudson Bay Substation Rd","6/17/13","19.2","8.1","90","1.3","8","308","0.048","2.12","0.1","2420",NA,"82","Fair","77","Poor","100","Excellent","37","Very Poor","70","Poor","86","Good","73","Poor","10",NA,"10","Very Poor","26","Very Poor"
"1498","2013","11489","UMA  Umatilla R at Westland Rd (Hermiston)","6/17/13","19.3","9.7","107","1.4","8.3","170","0.013","1.78","0.08","50",NA,"82","Fair","76","Poor","86","Good","44","Very Poor","76","Poor","92","Excellent","90","Excellent","96",NA,"96","Excellent","73","Poor"
"1499","2013","12005","UMA  McKay Creek at Kirk St (Pendleton)","6/17/13","12.7","12.3","121","1.1","8.8","94","0.005","0.067","0.07","16",NA,"99","Excellent","80","Fair","66","Poor","97","Excellent","79","Poor","78","Poor","100","Excellent","98",NA,"98","Excellent","84","Fair"
"1500","2013","10719","GR_RND  Grande Ronde R at HWY 82 (Elgin)","6/18/13","18","8.8","103","1.3","7.9","64","0.005","0.006","0.05","58",NA,"87","Good","77","Poor","100","Excellent","99","Excellent","85","Good","96","Excellent","100","Excellent","95",NA,"95","Excellent","91","Excellent"
"1501","2013","10410","GR_RND  Wallowa R at Minam","6/18/13","11.6","10","101","1.3","8","82","0.023","0.084","0.05","345",NA,"100","Excellent","77","Poor","100","Excellent","95","Excellent","85","Good","99","Excellent","100","Excellent","65",NA,"65","Poor","87","Good"
"1502","2013","10720","GR_RND  Grande Ronde R at Hilgard St Park","6/18/13","16.1","9.3","106","1.3","8.2","70","0.018","0.008","0.03","23",NA,"93","Excellent","77","Poor","90","Excellent","99","Excellent","91","Excellent","93","Excellent","100","Excellent","98",NA,"98","Excellent","92","Excellent"
"1503","2013","10724","POW  Powder R at HWY 86","6/18/13","22","13.2","167","1.7","8.9","381","0.019","0.006","0.34","107",NA,"68","Poor","71","Poor","63","Poor","99","Excellent","10","Very Poor","45","Very Poor","87","Good","89",NA,"89","Good","26","Very Poor"
"1504","2013","11521","GR_RND  Grande Ronde R at Peach Ln (Island City)","6/18/13","18.2","8.7","102","1.6","7.9","70","0.026","0.045","0.03","26",NA,"86","Good","73","Poor","100","Excellent","97","Excellent","91","Excellent","98","Excellent","100","Excellent","98",NA,"98","Excellent","91","Excellent"
"1505","2013","11490","POW  Powder R at HWY 7 (Baker City)","6/18/13","14.9","9.5","107","1.1","8.4","79","0.005","0.003","0.02","59",NA,"96","Excellent","80","Fair","81","Fair","100","Excellent","94","Excellent","92","Excellent","100","Excellent","95",NA,"95","Excellent","91","Excellent"
"1506","2013","11457","GR_RND  Minam R at Minam","6/18/13","11.4","10.1","101","0.6","7.6","25","0.005","0.003","0.01","30",NA,"100","Excellent","89","Good","100","Excellent","100","Excellent","97","Excellent","99","Excellent","100","Excellent","98",NA,"98","Excellent","98","Excellent"
"1507","2013","10729","OWYH  Owyhee R at HWY 201","6/19/13","16.1","7.5","83","3.1","8.1","559","0.11","2.53","0.27","461",NA,"93","Excellent","54","Very Poor","95","Excellent","30","Very Poor","10","Very Poor","80","Fair","77","Poor","57",NA,"57","Very Poor","25","Very Poor"
"1508","2013","10407","MAL  Malheur R at HWY 30 (Mouth)","6/19/13","15.5","7.4","82","3","8.3","801","0.057","3.72","0.53","201",NA,"95","Excellent","55","Very Poor","86","Good","10","Very Poor","10","Very Poor","79","Poor","64","Poor","78",NA,"78","Poor","19","Very Poor"
"1509","2013","10728","MAL  Willow Creek at RR Xing east of Vale","6/19/13","14.1","7.8","83","2.5","8.1","722","0.024","2.11","0.36","649",NA,"97","Excellent","61","Poor","95","Excellent","37","Very Poor","10","Very Poor","83","Fair","68","Poor","45",NA,"45","Very Poor","26","Very Poor"
"1510","2013","11480","MAL  Malheur R at Little Valley","6/19/13","15.9","8.4","93","2","8","219","0.011","0.035","0.21","291",NA,"94","Excellent","67","Poor","100","Excellent","98","Excellent","37","Very Poor","89","Good","99","Excellent","70",NA,"70","Poor","69","Poor"
"1511","2013","11494","POW  Burnt R ds Huntington","6/19/13","14.8","8.7","93","2.5","8.4","475","0.01","0.017","0.18","613",NA,"96","Excellent","61","Poor","81","Fair","99","Excellent","46","Very Poor","91","Excellent","81","Fair","47",NA,"47","Very Poor","66","Poor"
"1512","2013","33266","MAL  Willow Creek north of Jamieson OR","6/19/13","15","8.6","94","0.7","8","519","0.038","0.668","0.43","921",NA,"96","Excellent","87","Good","100","Excellent","72","Poor","10","Very Poor","90","Excellent","79","Poor","33",NA,"33","Very Poor","26","Very Poor"
"1513","2013","11043","MAL  Bully Creek at HWY 20 (Vale)","6/19/13","15.2","8.4","91","2.2","8","483","0.045","1.07","0.33","649",NA,"95","Excellent","65","Poor","100","Excellent","60","Poor","10","Very Poor","89","Good","81","Fair","45",NA,"45","Very Poor","26","Very Poor"
"1514","2013","11478","JOHN_D  John Day R at Service Creek","6/20/13","16.4","9.4","101","1.3","8.3","116","0.005","0.013","0.03","12",NA,"92","Excellent","77","Poor","86","Good","99","Excellent","91","Excellent","99","Excellent","98","Excellent","98",NA,"98","Excellent","92","Excellent"
"1515","2013","11017","JOHN_D  N Fk John Day R at Kimberly","6/20/13","14.6","9.8","102","1.3","8.1","67","0.005","0.018","0.02","27",NA,"96","Excellent","77","Poor","95","Excellent","99","Excellent","94","Excellent","98","Excellent","100","Excellent","98",NA,"98","Excellent","94","Excellent"
"1516","2013","11479","JOHN_D  John Day R us Dayville","6/20/13","13","9.6","98","1.8","8.2","230","0.005","0.032","0.08","210",NA,"99","Excellent","70","Poor","90","Excellent","98","Excellent","76","Poor","97","Excellent","82","Fair","77",NA,"77","Poor","84","Fair"
"1517","2013","11020","JOHN_D  S Fk John Day R at Dayville","6/20/13","12.5","9.9","100","1.2","8.2","214","0.005","0.033","0.02","147",NA,"99","Excellent","79","Poor","90","Excellent","98","Excellent","94","Excellent","98","Excellent","84","Fair","84",NA,"84","Fair","90","Excellent"
"1518","2013","11386","JOHN_D  John Day R at HWY 206","6/20/13","17.5","10.1","107","1.1","8.7","107","0.005","0.003","0.01","4",NA,"89","Good","80","Fair","70","Poor","100","Excellent","97","Excellent","92","Excellent","99","Excellent","98",NA,"98","Excellent","89","Good"
"1519","2013","10456","WIL_LWR  Tualatin R at Boones Ferry Rd","6/24/13","18.1","7.1","77","2.2","7.4","181","0.119","2.24","0.13","816",NA,"87","Good","65","Poor","100","Excellent","34","Very Poor","61","Poor","75","Poor","47","Very Poor","37",NA,"37","Very Poor","52","Very Poor"
"1520","2013","10469","WIL_LWR  Fanno Creek at Bonita Rd (Tigard)","6/24/13","18.5","7","76","4.4","7.5","174","0.011","0.092","0.26","2420",NA,"85","Good","42","Very Poor","100","Excellent","95","Excellent","10","Very Poor","74","Poor","49","Very Poor","10",NA,"10","Very Poor","19","Very Poor"
"1521","2013","10461","WIL_LWR  Tualatin R at Rood Bridge","6/24/13","15.5","8.9","90","0.5","7.5","79","0.014","0.248","0.07","96",NA,"95","Excellent","91","Excellent","100","Excellent","89","Good","79","Poor","92","Excellent","81","Fair","90",NA,"90","Excellent","89","Good"
"1522","2013","10459","WIL_LWR  Tualatin R at HWY 210 (Scholls)","6/24/13","17","8.2","86","1.4","7.5","154","0.018","2.2","0.1","135",NA,"90","Excellent","76","Poor","100","Excellent","36","Very Poor","70","Poor","87","Good","55","Very Poor","85",NA,"85","Good","64","Poor"
